DateTime,AddedIPs,RemovedIPs
1630290147,14,0
1630290747,38,26
1630291346,28,0
1630291947,32,28
1630292550,22,0
1630293147,1,87
1630293746,23,0
1630294345,5,0
1630294946,13,123
1630296147,10,47
1630296747,2,5
1630297348,4,0
1630297948,12,0
1630298548,12,81
1630299149,4,0
1630300348,3,20
1630300948,4,0
1630301549,10,3
1630302747,10,24
1630303347,16,0
1630305148,13,71
1630305748,7,0
1630306349,21,6
1630307548,20,0
1630308149,15,2
1630308749,11,10
1630309348,11,0
1630310550,21,9
1630311148,5,76
1630312351,18,9
1630312948,8,113
1630313547,10,2
1630314150,1,6
1630315348,3,14
1630315948,21,0
1630316547,28,0
1630317147,16,21
1630317748,8,95
1630318347,8,0
1630318947,11,0
1630320147,12,73
1630320745,9,24
1630321347,16,0
1630322549,17,17
1630323150,19,15
1630323748,13,0
1630324949,11,17
1630325548,17,0
1630326148,28,71
1630326749,32,0
1630327349,30,5
1630327949,28,112
1630328549,14,0
1630329149,16,2
1630330949,23,36
1630331549,25,11
1630332749,20,62
1630333948,20,11
1630334549,12,21
1630335148,12,0
1630336348,27,11
1630336949,45,3
1630337549,13,0
1630338149,14,14
1630338747,37,3
1630339348,12,8
1630339948,17,2
1630341150,25,3
1630342348,10,1
1630342948,21,3
1630344150,34,4
1630344749,18,0
1630345349,6,0
1630345949,18,25
1630346548,17,18
1630347149,11,0
1630347749,25,58
1630349548,10,90
1630350148,24,0
1630350749,14,22
1630351349,7,60
1630351949,12,0
1630353150,34,24
1630354350,27,16
1630354948,10,7
1630356147,7,8
1630357347,17,86
1630357947,25,12
1630359146,6,15
1630359748,10,68
1630360345,10,0
1630360945,12,60
1630361546,33,6
1630362147,21,0
1630362748,11,35
1630363948,19,28
1630364548,19,103
1630365148,14,0
1630365748,9,12
1630366349,8,33
1630366948,4,15
1630367548,4,13
1630368148,2,28
1630368748,21,13
1630369348,4,0
1630369948,11,7
1630370548,29,7
1630371148,7,3
1630371748,7,0
1630372348,3,50
1630372949,19,0
1630374147,4,40
1630374748,1,0
1630375348,10,5
1630376547,15,43
1630377749,23,80
1630378949,20,75
1630379549,6,49
1630380148,16,6
1630380748,24,0
1630381348,15,79
1630382548,17,20
1630383148,15,97
1630383748,9,31
1630384349,24,0
1630384949,26,57
1630386150,24,216
1630386749,15,0
1630387349,18,159
1630387948,14,0
1630388550,21,15
1630389149,7,18
1630389751,5,0
1630390949,18,48
1630391548,8,10
1630392149,6,0
1630392749,22,13
1630393349,7,9
1630393949,9,43
1630395749,22,34
1630396348,4,0
1630396948,8,31
1630398147,36,6
1630398747,38,0
1630399347,21,36
1630399947,15,0
1630400547,4,0
1630401147,21,16
1630402348,22,79
1630402949,3,75
1630403550,15,0
1630404149,6,0
1630405350,7,130
1630405950,3,0
1630406549,12,67
1630407749,14,55
1630408349,16,43
1630408948,24,66
1630409550,22,0
